PERIODO,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO DE ATENCION,ESTADO,HORARIOS,DIRECCION,ARCHIVO_ORIGEN
2021-12-31,CUSCO,CANAS,CANAS,PANP CANAS,OPERATIVO PARCIAL,08:15 - 13:45,Plaza de Armas S/N - Palacio Municipal,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,CUSCO,SANTIAGO,HOSPITAL BELENPAMPA,OPERATIVO,08:15 - 13:45,Av. 21 de Mayo S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,ESPINAR,ESPINAR,ESPINAR,OPERATIVO,08:15 - 13:45,Calle Domingo Huarca S/N - Barrio Tupac Amaru,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURÍMAC,ABANCAY,ABANCAY,HOSPITAL GUILLERMO DIAZ DE LA VEGA,OPERATIVO,08:15 - 13:45,Av. Alcides Carrion S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURÍMAC,COTABAMBAS,TAMBOBAMBA,HOSPITAL REGIONAL DE TAMBOBAMBA,CIERRE TEMPORAL,08:15 - 13:45,Barrio Pampaña - Sector Chulcumayo,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURÍMAC,AYMARAES,CHALHUANCA,AYMARAES,OPERATIVO PARCIAL,08:15 - 13:45,Plaza de Armas S/N - Palacio Municipal,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURIMAC,ANTABAMBA,ANTABAMBA,ANTABAMBA,OPERATIVO PARCIAL,08:15 - 13:45,Calle Bolivar S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,MADRE DE DIOS,TAHUAMANU,IBERIA,HOSPITAL SAN MARTIN PORRES DE IBERIA,OPERATIVO,08:15 - 13:45,Calle Mocopata S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURÍMAC,AYMARAES,CHALHUANCA,HOSPITAL CHALHUANCA,OPERATIVO,08:15 - 13:45,Av. Bolivar S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,MI PERÚ,AG MI PERU,OPERATIVO,08:15 - 13:45,Mz. G7 Lt. 06 Mi Peru  interior de la sede municipal.,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,PAP CARLOS FERMIN FITZCARRALD,OPERATIVO,08:45 - 16:45,"Av. Ramon Castilla N° 320, primer piso Centro Cívico Munic. Provincial de C.F..Fitzcarrald",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ANCASH,SANTA,NUEVO CHIMBOTE,ORA ELEAZAR GUZMAN BARRON,OPERATIVO,08:15 - 13:45,Av. Brasil S/N - Urb. Santa Cristina,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ANCASH,HUARAZ,HUARAZ,ORA VICTOR RAMOS GUARDIA,OPERATIVO,08:15 - 13:45,"Av. Mariscal Luzuriaga cdra. 01, esquina con Jr. Pedro Villón cdra .10",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AMAZONAS,Bagua,IMAZA,CENTRO DE SALUD CHIRIACO,OPERATIVO,08:15 - 13:45,Calle Junin S/N - Chiriaco,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LORETO,MAYNAS,IQUITOS,"ORA HOSPITAL IQUITOS "" CESAR GARCIA GARAYAR",OPERATIVO,08:15 - 13:45,Cornejo Portugal N° 1710,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LORETO,MAYNAS,PUNCHANA,"ORA HOSPITAL DE LORETO "" FEPIPE ARRIOLA""",OPERATIVO,08:15 - 13:45,28 de Julio S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,JUNIN,CHANCHAMAYO,CHANCHAMAYO,AG CHANCHAMAYO,OPERATIVO,08:45 - 16:45,Tarma Nº 236,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURÍMAC,Chincheros,Chincheros,ORA HOSPITAL CHINCHEROS,OPERATIVO,08:15 - 13:45,Fernando B. Terry S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,LA MAR,SAMUGARI - PALMAPAMPA,PAP SAMUGARI -PALMAPAMPA,OPERATIVO,08:15 - 13:45,Los Laureles S/N Parque Principal,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,HUANCASANCOS,SANCOS,PAP HUANCASANCOS,OPERATIVO,08:15 - 13:45,Ananias Sumaris S/N Sancos,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,HUAMANGA,AYACUCHO,HOSPITAL REGIONAL DE AYACUCHO,OPERATIVO,08:15 - 13:45,Av Daniel Alcides Carrion 2da Cuadra.,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,HUANTA,HUANTA,HOSPITAL DE APOYO HUANTA,OPERATIVO,08:15 - 13:45,Mariscal Castilla Nº 628,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,HUAMANGA,JESUS NAZARENO,HOSPITAL DE APOYO JESUS NAZARENO,OPERATIVO,08:15 - 13:45,Ciro Alegría 547,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,HOSPITAL DOCENTE HUGO PESCE PESCETTO ANDAHUAYLAS,OPERATIVO,08:15 - 13:45,Hugo Pesce Nº 180,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,CANGALLO,CANGALLO,HOSPITAL DE APOYO CANGALLO,OPERATIVO,08:15 - 13:45,Jr. Santa Rosa Nº 110,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CUSCO,LA CONVENCION,KIMBIRI,ORA SAN JUAN DE KIMBIRI - VRAEM,OPERATIVO,08:15 - 13:45,Av. Aeropuertos S/N / Kimbiri,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,OR ANDAHUAYLAS,OPERATIVO,08:45 - 16:45,Jr. Amauta N° 311  Talavera,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,JUNÍN,HUANCAYO,HUANCAYO,ORA CHILCA,OPERATIVO,08:15 - 13:45,Humbolt 900,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,JUNIN,HUANCAYO,HUANCAYO,ORA  MATERNO INFANTIL EL CARMEN,OPERATIVO,08:15 - 13:45,Puno Nº 911,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,JUNIN,CHANCHAMAYO,PICHANAQUI,ORA HOSPITAL DE APOYO PICHANAKI,OPERATIVO,08:15 - 13:45,San Martin S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,JUNIN,CHANCHAMAYO,CHANCHAMAYO,HOPITAL REGIONAL DOC. JULIO DEMARINI,OPERATIVO,08:15 - 13:45,Daniel A. Carrion,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,JUNÍN,HUANCAYO,HUANCAYO,ORA LA LIBERTAD,OPERATIVO,08:15 - 13:45,Huancas 695,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANCAVELICA,TAYACAJA,PAMPAS,ORA PAMPAS,OPERATIVO,08:15 - 13:45,Bolivar S/N Cdra. 4 Barrio Yacuraquina,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANCAVELICA,ANGARES,LIRCAY,ORA LIRCAY,CIERRE TEMPORAL,08:15 - 13:45,Esmeralda S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,UCAYALI,CORONEL PORTILLO,YARINACOCHA,ORA HOSPITAL AMAZONICO DE YARINACOCHA,OPERATIVO,08:15 - 13:45,Aguaytia N° 605,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CAJAMARCA,JAEN,PUCARA,PANP PUCARA,OPERATIVO PARCIAL,08:15 - 13:45,Jr. Lindo 548,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CAJAMARCA,San Ignacio,San Ignacio,HOSPITAL SAN IGNACIO,OPERATIVO,08:15 - 13:45,"Abelardo Quiñones S/N, Sector Santiago",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,CAJAMARCA,Jaén,Jaén,HOSPITAL GENERAL DE JAEN,OPERATIVO,08:15 - 13:45,Prolongación Huamantanga S/N - Dentro de Hospital General de Jaén,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AMAZONAS,Utcubamba,Bagua Grande,HOSPITAL SANTIAGO APOSTOL,OPERATIVO,08:15 - 13:45,Jr. San Felipe Santiago 111,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AMAZONAS,Bagua,Bagua,HOSPITAL DE APOYO BAGUA GUSTAVO LANATA,OPERATIVO,08:15 - 13:45,Heroes de Cenepa 980 - Dentro de Hospital Gustavo Lanata,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AMAZONAS,Bongara,Florida,CENTRO DE SALUD POMACOCHAS - FLORIDA,OPERATIVO,08:15 - 13:45,Jr. Pomacochas S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AMAZONAS,Chachapoyas,Chachapoyas,HOSPITAL REGIONAL VIRGEN DE FATIMA,OPERATIVO,08:15 - 13:45,Pasaje Daniel Alcides Carrion N° 035,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,SAN MARTIN,TOCACHE,TOCACHE,HOSPITAL TOCACHE,OPERATIVO,08:15 - 13:45,Jr. Ricardo Palma N° 550,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PASCO,PASCO,YANACANCHA,DR. DANIEL ALCIDES CARRION,OPERATIVO,08:15 - 13:45,Av. Los Incas S/N Urb. San Juan,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANUCO,HUANUCO,HUANUCO,HOSPITAL REGIOSNAL HERMILIO VALDIZAN,OPERATIVO,08:15 - 13:45,Jr. Hermilio Valdizan Nº 950,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANUCO,HUANUCO,AMARILIS,CARLOS SHOWING FERRARI,OPERATIVO,08:15 - 13:45,Av. Micaela Bastidas S/N Paucarbamba,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,AUCAYACU,OPERATIVO,08:15 - 13:45,Av. Grau N° 401,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANUCO,LEONCIO PRADO,RUPA-RUPA,HOSPITAL TINGO MARIA,OPERATIVO,08:15 - 13:45,Mapresa S/N - Luyando,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANUCO,PACHITEA,PANAO,PANAO,OPERATIVO,08:15 - 13:45,Jr. Grau Nº 193,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,HUANUCO,DOS DE MAYO,La Union,ORA LA UNION,OPERATIVO,08:15 - 13:45,Jr. Dos de Mayo N° 185,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,PARINACOCHAS,CORACORA,HOSPITAL DE APOYO DE CORACORA,OPERATIVO,08:15 - 13:45,Fermín Tanguis S/N (Altura del Fundo Alto de la Luna),2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,BELLAVISTA,HOSPITAL DANIEL ALCIDES CARRION,OPERATIVO,08:15 - 13:45,Av. Guardia Chalaca 2176,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,SAN JUAN DE LURIGANCHO,HOSPITAL SAN JUAN DE LURIGANCHO,OPERATIVO,08:15 - 13:45,Av. Canto Grande s/n - Alt. Paradero 10 Canto Grando.,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,SAN MARTIN,HOSPITAL NACIONAL CAYETANO HEREDIA,OPERATIVO,08:15 - 13:45,Honorio Delgado N° 262 - Urb. Ingeniería / Obstetricia,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,BARRANCA,BARRANCA,ORA BARRANCA,OPERATIVO,08:15 - 13:45,Av. Nicolás de Piérola N° 210-224 en el Distrito de Barranca,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CAÑETE,CAÑETE,ORA REZOLA,OPERATIVO,08:15 - 13:45,Calle san martin 120-124 - san vicente de cañete,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,HUACHO,HUACHO,HOSPITAL REGIONAL DE HUACHO,OPERATIVO,08:15 - 13:45,Av. Jose Arnaldo Arambulu la rosa N° 251,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,HUARAL,HUARAL,HOSPITAL SAN JUAN BAUTISTA HUARAL,OPERATIVO,08:15 - 13:45,"Calle Tacna N° 120, Urb. San Juan II, Huaral, Lima.",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,VENTANILLA,HOSPITAL DE VENTANILLA,OPERATIVO,08:15 - 13:45,Pedro Beltran S/N Ventanilla - Hospital de Ventanilla,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,VILLA MARIA EL TRIUNFO,CMI DANIEL ALCIDES CARRION,OPERATIVO,08:15 - 13:45,Av. Pachacutec 3470 (pasando el terminal pesquero),2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,SAN BORJA,OR ATENCIONES ESPECIALES DE SAN BORJA,OPERATIVO,08:45 - 16:45,Javier Prado N° 2388 -2386 - 2392,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,VENTANILLA,MAC - VENTANILLA,OPERATIVO,Lun a Vie 08:00 - 16:45  Sab 08:00 - 13:45,Mz C9 Lt S/N Costado de Palacio Municipal,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,BELLAVISTA,MAC - CALLAO,OPERATIVO,Lun a Vie 08:00 - 16:45  Sab 08:00 - 13:45,Oscar R. Benavides N° 3866 - Centro Comercial Mall Aventura Plaza,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,COMAS,HOSPITAL NACIONAL SERGIO E. BERNALES,OPERATIVO,08:15 - 13:45,"Av. Tupac Amaru N° 8000, Collique, Comas.",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,CALLAO,CARMEN DE LA LEGUIA - REYNOSO,HOSPITAL SAN JOSE,OPERATIVO,08:15 - 13:45,Las Magnolias 475 Carmen de la Legua-Reynoso,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,LIMA,HOSPITAL NACIONAL DOS DE MAYO,OPERATIVO,08:15 - 13:45,"Parque Historia de la Medicina Peruana Av. Grau S/N Alt. Cdra. 13, Cercado de Lima.",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,AYACUCHO,LUCANAS,PUQUIO,HOSPITAL FELIPE HUAMAN POMA DE AYALA  DE PUQUIO,OPERATIVO,08:15 - 13:45,Arnaldo Alvarado S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,EL AGUSTINO,HOSP. NAC. HIPOLITO UNANUE,OPERATIVO,08:15 - 13:45,Cesar Vallejo Nº 1390,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,ATE,HOSPITAL DE HUAYCAN,OPERATIVO,08:15 - 13:45,"Av. José Carlos Mariategui s/n, zona B, Huaycan, Ate.",2. Reporte Enero_Diciembre_2021.csv
2021-12-31,LIMA,LIMA,LIMA,INSTITUTO NACIONAL MATERNO PERINATAL PERINATAL,OPERATIVO,08:15 - 13:45,Miroquesada Nº 941 - Lima,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,HUANCANE,HUANCANE,ORA LUCIO ALDAZABAL PAUCA,OPERATIVO,08:15 - 13:45,Av. Santa Cruz  S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ICA,Chincha,CHINCHA ALTA,HOSPITAL SAN JOSE,OPERATIVO,08:15 - 13:45,Abelardo Alva Maurtua Nº 600,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ICA,Ica,ICA,HOSPITAL REGIONAL DE ICA,OPERATIVO,08:15 - 13:45,Ayabaca S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ICA,Ica,ICA,HOSPITAL SANTA MARIA DEL SOCORRO,OPERATIVO,08:15 - 13:45,Castrovirreyna N° 759,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ICA,Ica,ICA,HOSPITAL SAN JUAN DE DIOS DE PISCO,OPERATIVO,08:15 - 13:45,Fermín Tanguis S/N (Altura del Fundo Alto de la Luna),2. Reporte Enero_Diciembre_2021.csv
2021-12-31,ICA,Ica,ICA,HOSPITAL DE APOYO DE NASCA,OPERATIVO,08:15 - 13:45,Calle Mello Catanzaro S/N,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,PUNO,PUNO,ORA HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,OPERATIVO,08:15 - 13:45,El Sol N° 1022,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,SAN ROMAN,SAN MIGUEL,PAP SAN MIGUEL,OPERATIVO,08:15 - 13:45,Jr. Chachani S/N - Municiplaidad Distrital de San Miguel,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,SAN ROMAN,JULIACA,ORA HOSPITAL CARLOS MONGE MEDRANO,OPERATIVO,08:15 - 13:45,Av. Peru S/N - Puerta de Emergencia - Hospital Carlos Monge Medrano - Juliaca,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,AZANGARO,AZANGARO,CARLOS CORNEJO ROSELLO,OPERATIVO,08:15 - 13:45,Jr. Francisco Bolognesi N° 557,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,MELGAR,AYAVIRI,ORA SAN JUAN DE DIOS - AYAVIRI,OPERATIVO,08:15 - 13:45,Av. Progreso S/N - Hospital San Juan de Dios de Ayaviri,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,EL COLLAO,ILAVE,ORA HOSPITAL II - ILAVE,OPERATIVO,08:15 - 13:45,Jr. Atahualpa 685,2. Reporte Enero_Diciembre_2021.csv
2021-12-31,PUNO,San Roman,Juliaca,ORA SANTA ADRIANA,OPERATIVO,08:15 - 13:45,Jr. Pachacamac S/N,2. Reporte Enero_Diciembre_2021.csv
2021-01-01,ANCASH,HUAYLAS,CARAZ,ORA HOPSITAL APOYO CARAZ,OPERATIVO,08:15 - 13:45,Circunvalacion Norte S/N CARAZ,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,AREQUIPA,TACNA,TACNA,ORA HOSPITAL HIPOLITO UNANUE,OPERATIVO,08:15 - 13:45,Federico Barreto S/N,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,AYACUCHO,CAMGALLO,LOS MOROCHUCOS,PAMPA CANGALLO,OPERATIVO,08:15 - 13:45,José Maria Arguedas S/N,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,PIURA,PIURA,TAMBOGRANDE,TAMBOGRANDE,OPERATIVO,08:15 - 13:45,Jr Castilla N° 449 - Plaza de Armas,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LAMBAYEQUE,OLMOS,OLMOS,PANP OLMOS,OPERATIVO PARCIAL,08:15 - 13:45,Av. A. b. Leguia/Calle Alfonso Ugarte,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,TUMBES,ZARUMILLA,ZARUMILLO,ZARUMILLA,OPERATIVO,08:15 - 13:45,El Ejercito Nº 105 - Interior Biblioteca Municipal,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LA LIBERTAD,CELENDIN,CELEDIN,ORA DE APOYO CELENDIN,OPERATIVO,08:15 - 13:45,Bolognesi N° 740,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LA LIBERTAD,TRUJILLO,LA ESPERANZA,JERUSALEN,OPERATIVO,08:15 - 13:45,PASAJE 1 BARRIO 3 MZ. 20 LT. 02 SECTOR JERUSALEN,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LA LIBERTAD,OTUZCO,OTUZCO,ELPIDIO BEROVIDES PEREZ,OPERATIVO,08:15 - 13:45,PROGRESO 385,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LA LIBERTAD,CAJAMARCA,CAJAMARCA,ORA SIMON BOLIVAR,OPERATIVO,08:15 - 13:45,Mario Urteaga N° 500,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LA LIBERTAD,CAJAMARCA,CAJAMARCA,MAC CAJAMARCA,OPERATIVO,Lun a Vie 08:00 - 16:45  Sab 08:00 - 13:45,Av. Via de Evitamineto. Jr. El Mutuy y Av. La Cantuta - Cajamarca - Centro Comercial Real Plaza Segundo Piso,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LIMA,CALLAO,BELLAVISTA,HOSPITAL SAN JOSE,OPERATIVO,08:15 - 13:45,Las Magnolias 475 Carmen de la Legua-Reynoso,1. Centros de atención del RENIEC a nivel nacional 2021.csv
2021-01-01,LIMA,CALLAO,VILLA MARIA DEL TRIUNFO,HOSPITAL DANIEL ALCIDES CARRION,OPERATIVO,08:15 - 13:45,Av. Pachacutec 3470 (pasando el terminal pesquero),1. Centros de atención del RENIEC a nivel nacional 2021.csv
